playerId,Name,win,lose,era,whip,team
663855,Jordan Hicks,1,4,4.30,1.53,St. Louis Cardinals
593334,Domingo German,4,4,4.30,1.09,New York Yankees
448179,Rich Hill,6,6,4.31,1.40,Pittsburgh Pirates
592836,Taijuan Walker,7,3,4.31,1.28,Philadelphia Phillies
579328,Yusei Kikuchi,6,2,4.31,1.37,Toronto Blue Jays
656302,Dylan Cease,3,3,4.31,1.34,Chicago White Sox
543101,Anthony DeSclafani,4,6,4.31,1.18,San Francisco Giants
669302,Logan Gilbert,4,4,4.31,1.07,Seattle Mariners
605155,Colten Brewer,0,0,4.32,1.08,New York Yankees
656290,Drew Carlton,2,0,4.32,0.96,San Diego Padres
628452,Raisel Iglesias,2,2,4.32,1.32,Atlanta Braves
605288,Adrian Houser,2,2,4.33,1.56,Milwaukee Brewers
622554,Seranthony Dominguez,1,2,4.33,1.56,Philadelphia Phillies
596112,Robert Stephenson,1,3,4.34,1.29,Tampa Bay Rays
621295,Nick Wittgren,0,0,4.35,1.45,Kansas City Royals
641745,Brad Keller,3,4,4.36,1.87,Kansas City Royals
571945,Miles Mikolas,4,4,4.36,1.36,St. Louis Cardinals
656232,Brandon Bielak,3,4,4.37,1.61,Houston Astros
605397,Joe Musgrove,4,2,4.37,1.33,San Diego Padres
573009,Joe Mantiply,1,0,4.38,0.97,Arizona Diamondbacks
676477,Garrett Whitlock,4,2,4.38,1.23,Boston Red Sox
640448,Kyle Finnegan,3,3,4.39,1.58,Washington Nationals
628711,Julio Urias,5,4,4.39,1.16,Los Angeles Dodgers
656288,Griffin Canning,5,2,4.40,1.21,Los Angeles Angels
434378,Justin Verlander,2,3,4.40,1.22,New York Mets
670912,Johan Oviedo,3,6,4.40,1.47,Pittsburgh Pirates
677865,Justin Bruihl,1,0,4.41,1.29,Los Angeles Dodgers
664192,Joey Lucchesi,1,0,4.43,1.34,New York Mets
453286,Max Scherzer,5,2,4.45,1.24,New York Mets
672282,Reid Detmers,1,5,4.48,1.46,Los Angeles Angels
607536,Kyle Freeland,4,8,4.48,1.34,Colorado Rockies
641427,Alan Busenitz,0,0,4.50,2.00,Cincinnati Reds
660787,Yerry De Los Santos,0,0,4.50,1.50,Pittsburgh Pirates
668970,Gavin Hollowell,0,0,4.50,1.50,Colorado Rockies
690829,Ben Joyce,1,0,4.50,2.25,Los Angeles Angels
518886,Craig Kimbrel,5,1,4.50,1.14,Philadelphia Phillies
643396,Isiah Kiner-Falefa,0,0,4.50,1.50,New York Yankees
673111,Jose Lopez,0,0,4.50,2.00,Tampa Bay Rays
571912,Luke Maile,0,0,4.50,2.00,Cincinnati Reds
663474,Triston McKenzie,0,1,4.50,1.20,Cleveland Guardians
663558,Jovani Moran,0,2,4.50,1.43,Minnesota Twins
613564,Jason Vosler,0,0,4.50,2.50,Cincinnati Reds
592866,Trevor Williams,3,4,4.50,1.41,Washington Nationals
527048,Martin Perez,6,3,4.54,1.50,Texas Rangers
572403,Drew VerHagen,3,0,4.55,1.39,St. Louis Cardinals
523260,Joe Kelly,1,3,4.57,1.25,Chicago White Sox
694363,Jared Shuster,4,2,4.57,1.38,Atlanta Braves
519242,Chris Sale,5,2,4.58,1.19,Boston Red Sox
676596,Josh Fleming,1,0,4.62,1.44,Tampa Bay Rays
666159,Matt Manning,1,1,4.63,1.29,Detroit Tigers
668868,Zack Thompson,1,2,4.63,1.80,St. Louis Cardinals
682847,Luis L. Ortiz,1,3,4.64,1.76,Pittsburgh Pirates
656427,Jack Flaherty,3,5,4.64,1.59,St. Louis Cardinals
425844,Zack Greinke,1,6,4.65,1.13,Kansas City Royals
640444,Wil Crowe,0,1,4.66,1.86,Pittsburgh Pirates
667463,John King,0,0,4.66,1.86,Texas Rangers
663804,Jackson Kowar,0,0,4.66,1.34,Kansas City Royals
605400,Aaron Nola,6,5,4.66,1.10,Philadelphia Phillies
674072,Tommy Henry,3,1,4.66,1.39,Arizona Diamondbacks
622608,Antonio Senzatela,0,1,4.70,1.17,Colorado Rockies
665795,Edward Cabrera,5,5,4.70,1.40,Miami Marlins
657376,Clarke Schmidt,2,6,4.70,1.40,New York Yankees
686973,Louie Varland,3,2,4.70,1.26,Minnesota Twins
607067,Colin Rea,3,4,4.71,1.26,Milwaukee Brewers
642547,Freddy Peralta,5,6,4.73,1.36,Milwaukee Brewers
665152,Dean Kremer,7,3,4.74,1.43,Baltimore Orioles
506433,Yu Darvish,5,5,4.74,1.20,San Diego Padres
592773,Ryne Stanek,2,1,4.76,1.63,Houston Astros
621074,Michael Rucker,1,1,4.78,1.67,Chicago Cubs
571578,Patrick Corbin,4,7,4.81,1.54,Washington Nationals
664776,Jake Cousins,0,0,4.82,2.14,Milwaukee Brewers
656731,Tylor Megill,6,4,4.83,1.61,New York Mets
663687,Hogan Harris,2,0,4.84,1.07,Oakland Athletics
669438,Mason Englert,2,2,4.87,1.52,Detroit Tigers
642397,Gregory Soto,2,4,4.88,1.19,Philadelphia Phillies
657265,Peter Strzelecki,3,5,4.88,1.12,Milwaukee Brewers
608638,JT Chargois,1,0,4.91,1.30,Miami Marlins
672730,Juan Then,0,0,4.91,1.45,Seattle Mariners
657053,Touki Toussaint,0,1,4.91,2.18,Cleveland Guardians
641302,Tyler Alexander,1,1,4.93,1.13,Detroit Tigers
672578,Carlos Hernandez,0,4,4.93,1.15,Kansas City Royals
608723,Austin Voth,1,2,4.94,1.58,Baltimore Orioles
542914,Anthony Bass,0,0,4.95,1.40,Toronto Blue Jays
608566,German Marquez,2,2,4.95,1.10,Colorado Rockies
645261,Sandy Alcantara,2,5,4.97,1.22,Miami Marlins
605347,Jorge Lopez,2,2,5.00,1.41,Minnesota Twins
656557,Tanner Houck,3,6,5.05,1.26,Boston Red Sox
611093,Silvino Bracho,0,0,5.06,1.31,Cincinnati Reds
669711,Greg Weissert,0,0,5.06,2.25,New York Yankees
625643,Reynaldo Lopez,2,4,5.10,1.33,Chicago White Sox
663559,Bailey Falter,0,7,5.13,1.44,Philadelphia Phillies
666721,Max Castillo,0,1,5.14,1.57,Kansas City Royals
681867,Cooper Criswell,1,1,5.14,1.52,Tampa Bay Rays
669461,Matthew Liberatore,1,2,5.14,1.57,St. Louis Cardinals
641482,Nestor Cortes,5,2,5.16,1.30,New York Yankees
683769,Hunter Gaddis,1,1,5.17,1.21,Cleveland Guardians
623474,Jimmy Herget,1,3,5.17,1.47,Los Angeles Angels
621249,Duane Underwood Jr.,1,0,5.18,1.44,Pittsburgh Pirates
685410,Peyton Battenfield,0,5,5.19,1.33,Cleveland Guardians
668338,Tyson Miller,0,0,5.19,1.04,Milwaukee Brewers
664353,Jose Urquidy,2,2,5.20,1.55,Houston Astros
676534,Calvin Faucher,1,1,5.21,1.58,Tampa Bay Rays
594835,Marco Gonzales,4,1,5.22,1.46,Seattle Mariners
472610,Luis Garcia,1,3,5.23,1.55,San Diego Padres
663623,Jake Irvin,1,3,5.25,1.61,Washington Nationals
642239,Rob Zastryzny,1,0,5.29,1.94,Pittsburgh Pirates
669194,Ryne Nelson,3,4,5.30,1.54,Arizona Diamondbacks
681217,Chase Silseth,1,1,5.30,1.61,Los Angeles Angels
669713,Hayden Wesneski,2,3,5.33,1.24,Chicago Cubs
650893,Genesis Cabrera,1,1,5.40,1.58,St. Louis Cardinals
670036,Matt Festa,0,0,5.40,1.80,Seattle Mariners
665048,Hobie Harris,0,0,5.40,1.80,Washington Nationals
521230,Liam Hendriks,2,0,5.40,1.00,Chicago White Sox
666204,Dany Jimenez,0,0,5.40,1.50,Oakland Athletics
571901,Aaron Loup,0,2,5.40,1.80,Los Angeles Angels
656786,Parker Mushinski,0,0,5.40,2.10,Houston Astros
601713,Nick Pivetta,3,4,5.40,1.44,Boston Red Sox
622251,Josh Staumont,0,0,5.40,1.45,Kansas City Royals
681810,Austin Warren,1,0,5.40,1.20,Los Angeles Angels
592848,Zack Weiss,1,0,5.40,2.40,Los Angeles Angels
682227,Brandon Williamson,1,0,5.40,1.42,Cincinnati Reds
605200,Zach Davies,1,2,5.46,1.61,Arizona Diamondbacks
598264,Matt Barnes,1,0,5.48,1.64,Miami Marlins
641778,Eric Lauer,4,5,5.48,1.52,Milwaukee Brewers
571927,Steven Matz,0,7,5.49,1.66,St. Louis Cardinals
621345,A.J. Minter,3,5,5.51,1.13,Atlanta Braves
614179,Jose Ruiz,2,1,5.52,1.65,Arizona Diamondbacks
502202,Brad Boxberger,0,1,5.52,1.50,Chicago Cubs
605242,Michael Fulmer,0,4,5.52,1.43,Chicago Cubs
665871,Javier Assad,0,2,5.53,1.66,Chicago Cubs
656412,Alex Faedo,1,3,5.54,0.92,Detroit Tigers
672335,Cionel Perez,1,1,5.55,2.05,Baltimore Orioles
425794,Adam Wainwright,3,1,5.56,1.67,St. Louis Cardinals
663765,Jake Woodford,1,2,5.57,1.76,St. Louis Cardinals
666745,Jhony Brito,3,3,5.58,1.49,New York Yankees
571510,Matthew Boyd,4,5,5.60,1.35,Detroit Tigers
668665,Stephen Nogosek,0,1,5.61,1.64,New York Mets
663658,Thaddeus Ward,0,0,5.61,1.40,Washington Nationals
615698,Cal Quantrill,2,4,5.61,1.42,Cleveland Guardians
664948,Anthony Misiewicz,1,0,5.63,1.75,Arizona Diamondbacks
518617,Jake Diekman,0,1,5.64,1.57,Tampa Bay Rays
674003,Cody Bradford,0,1,5.65,1.26,Texas Rangers
571479,Andrew Bellatti,1,0,5.68,1.66,Philadelphia Phillies
661309,Adrian Martinez,0,0,5.70,1.39,Oakland Athletics
471911,Carlos Carrasco,2,3,5.71,1.46,New York Mets
643361,Kevin Herget,1,2,5.73,1.36,Cincinnati Reds
663738,Daniel Lynch,0,3,5.79,1.41,Kansas City Royals
674285,Eduardo Salazar,1,0,5.79,1.61,Cincinnati Reds
672841,Carlos Vargas,0,0,5.79,1.93,Arizona Diamondbacks
680739,Josh Winder,1,0,5.79,2.14,Minnesota Twins
657140,Kyle Wright,0,1,5.79,1.77,Atlanta Braves
542881,Tyler Anderson,3,1,5.80,1.60,Los Angeles Angels
663567,Peter Lambert,1,1,5.81,1.52,Colorado Rockies
656222,Jalen Beeks,2,3,5.82,1.44,Tampa Bay Rays
554340,Yimi Garcia,1,3,5.83,1.64,Toronto Blue Jays
640455,Sean Manaea,2,3,5.84,1.38,San Francisco Giants
542947,Richard Bleier,1,0,5.85,1.35,Boston Red Sox
663372,Ryan Feltner,2,3,5.86,1.75,Colorado Rockies
672391,Kaleb Ort,1,0,5.87,1.50,Boston Red Sox
657756,Connor Seabold,1,3,5.88,1.48,Colorado Rockies
669424,Jimmy Lambert,2,1,5.91,1.73,Chicago White Sox
666142,Cole Ragans,2,3,5.92,1.40,Texas Rangers
657044,Ryan Thompson,1,1,5.94,1.14,Tampa Bay Rays
517008,Alex Colome,0,1,6.00,1.67,Chicago White Sox
669084,DL Hall,0,0,6.00,2.00,Baltimore Orioles
669105,Zach Muckenhirn,0,0,6.00,2.17,New York Mets
650671,Jose Quijada,0,1,6.00,1.22,Los Angeles Angels
681857,Reese Olson,0,2,6.08,1.05,Detroit Tigers
677960,Ryan Weathers,1,5,6.08,1.60,San Diego Padres
660593,Denyi Reyes,0,1,6.14,1.50,New York Mets
594577,Mike Mayers,1,2,6.15,1.63,Kansas City Royals
642232,Ryan Yarbrough,1,4,6.15,1.29,Kansas City Royals
663562,Noah Davis,0,1,6.17,1.80,Colorado Rockies
643256,Adam Cimber,0,2,6.20,1.43,Toronto Blue Jays
650895,Diego Castillo,0,0,6.23,1.62,Seattle Mariners
543507,Trevor May,2,3,6.23,1.79,Oakland Athletics
642701,Dennis Santana,1,0,6.23,1.50,New York Mets
642121,Cole Sulser,0,0,6.23,1.38,Arizona Diamondbacks
596133,Luke Weaver,1,2,6.23,1.46,Cincinnati Reds
666157,Nick Lodolo,2,1,6.29,1.75,Cincinnati Reds
663903,Brady Singer,4,6,6.33,1.61,Kansas City Royals
541640,Erasmo Ramirez,2,3,6.33,1.56,Washington Nationals
672710,Roansy Contreras,3,6,6.34,1.54,Pittsburgh Pirates
666201,Alek Manoah,1,7,6.36,1.90,Toronto Blue Jays
518585,Fernando Cruz,1,1,6.38,1.46,Cincinnati Reds
621076,James Kaprielian,2,6,6.38,1.64,Oakland Athletics
544727,Jeurys Familia,0,1,6.39,2.05,Oakland Athletics
682120,Tim Herrin,1,0,6.39,1.34,Cleveland Guardians
607455,Anthony Banda,0,0,6.43,2.00,Washington Nationals
660896,Jorge Alcala,0,1,6.46,1.37,Minnesota Twins
622663,Luis Severino,0,1,6.48,1.48,New York Yankees
622075,Yency Almonte,3,0,6.52,1.45,Los Angeles Dodgers
656353,Tucker Davidson,1,1,6.58,1.73,Los Angeles Angels
647315,Zach Pop,1,1,6.59,1.24,Toronto Blue Jays
656578,Andre Jackson,0,0,6.62,1.42,Los Angeles Dodgers
686610,Ken Waldichuk,1,5,6.64,1.94,Oakland Athletics
642546,Jonathan Hernandez,1,1,6.65,1.62,Texas Rangers
607481,Aaron Bummer,2,1,6.65,1.48,Chicago White Sox
606160,Rafael Montero,1,3,6.67,1.75,Houston Astros
592791,Jameson Taillon,2,4,6.70,1.51,Chicago Cubs
571616,Matt Dermody,0,1,6.75,1.25,Boston Red Sox
650960,Daniel Duarte,0,0,6.75,2.25,Cincinnati Reds
669093,Jeremiah Estrada,0,0,6.75,2.25,Chicago Cubs
670810,Logan Gillaspie,0,1,6.75,2.40,Baltimore Orioles
642770,Javy Guerra,0,0,6.75,2.40,Tampa Bay Rays
669169,Jonathan Heasley,0,0,6.75,1.50,Kansas City Royals
446372,Corey Kluber,3,6,6.75,1.62,Boston Red Sox
458681,Lance Lynn,4,7,6.75,1.56,Chicago White Sox
670766,Darren McCaughan,0,0,6.75,2.25,Seattle Mariners
669387,Carmen Mlodzinski,0,0,6.75,1.50,Pittsburgh Pirates
606625,Reyes Moronta,0,0,6.75,5.25,Los Angeles Angels
607359,Spencer Patton,0,0,6.75,1.13,Oakland Athletics
663385,Chad Smith,1,1,6.75,1.67,Oakland Athletics
668933,Graham Ashcraft,3,5,6.78,1.62,Cincinnati Reds
666214,Joey Wentz,1,7,6.82,1.56,Detroit Tigers
488984,Tommy Hunter,0,1,6.85,1.39,New York Mets
543475,Jordan Lyles,0,11,6.89,1.29,Kansas City Royals
656970,Devin Smeltzer,0,1,6.89,1.60,Miami Marlins
572955,Pierce Johnson,0,3,7.00,1.81,Colorado Rockies
665665,Reiver Sanmartin,1,0,7.07,1.93,Cincinnati Reds
592789,Noah Syndergaard,1,4,7.16,1.45,Los Angeles Dodgers
453178,Ian Kennedy,0,1,7.20,1.40,Texas Rangers
689167,Jeff Lindgren,0,0,7.20,1.40,Miami Marlins
669145,Bruce Zimmermann,0,0,7.20,1.60,Baltimore Orioles
548389,Ross Stripling,0,2,7.24,1.58,San Francisco Giants
676714,Brandon Hughes,0,3,7.24,1.61,Chicago Cubs
605513,Spencer Turnbull,1,4,7.26,1.68,Detroit Tigers
641793,Zack Littell,0,1,7.27,2.08,Tampa Bay Rays
572193,Ryan Tepera,2,2,7.27,2.08,Los Angeles Angels
518489,Ryan Brasier,1,0,7.29,1.57,Boston Red Sox
596295,Austin Gomber,4,6,7.29,1.70,Colorado Rockies
693433,Bryan Woo,0,1,7.30,1.30,Seattle Mariners
641360,Phil Bickford,1,2,7.33,1.63,Los Angeles Dodgers
680570,Grayson Rodriguez,2,2,7.35,1.74,Baltimore Orioles
628708,Yunior Marte,0,0,7.36,1.70,Philadelphia Phillies
669952,Mitch White,0,0,7.36,1.36,Toronto Blue Jays
689266,Dylan Dodd,2,1,7.40,1.85,Atlanta Braves
665622,Luis Medina,1,6,7.55,1.60,Oakland Athletics
668676,Zach Plesac,1,1,7.59,1.97,Cleveland Guardians
623167,Chris Flexen,0,4,7.65,1.85,Seattle Mariners
608344,Cole Irvin,1,3,7.66,1.70,Baltimore Orioles
592229,Dylan Covey,1,2,7.71,1.79,Philadelphia Phillies
676083,Janson Junk,0,1,7.71,1.93,Milwaukee Brewers
641771,Chad Kuhl,0,4,7.93,1.90,Washington Nationals
681911,Alex Vesia,0,4,8.00,2.50,Los Angeles Dodgers
666205,Kyle Muller,1,4,8.04,1.96,Oakland Athletics
656849,David Peterson,1,6,8.08,1.74,New York Mets
675627,Michael Grove,0,2,8.10,1.60,Los Angeles Dodgers
669270,Joel Kuhnel,0,0,8.10,2.40,Cincinnati Reds
594943,Zach Neal,0,0,8.10,1.20,Oakland Athletics
592662,Robbie Ray,0,1,8.10,2.70,Seattle Mariners
593833,Wander Suero,0,0,8.10,1.20,Los Angeles Dodgers
657031,Josh Taylor,1,3,8.15,1.75,Kansas City Royals
621389,Ty Blach,0,0,8.18,2.18,Colorado Rockies
456713,Matt Bush,0,1,8.22,1.57,Milwaukee Brewers
622259,Trey Wingenter,1,0,8.31,1.62,Detroit Tigers
694297,Brandon Pfaadt,0,2,8.37,1.65,Arizona Diamondbacks
647336,Michael Soroka,0,1,8.38,1.86,Atlanta Braves
600921,Andres Machado,0,0,8.47,1.76,Washington Nationals
682051,Garrett Hill,0,0,8.49,1.97,Detroit Tigers
656266,J.B. Bukauskas,0,0,9.00,4.00,Seattle Mariners
595897,Nick Burdi,0,0,9.00,2.00,Chicago Cubs
605612,Harold Castro,0,0,9.00,2.50,Colorado Rockies
570666,Luis Cessa,1,4,9.00,2.23,Cincinnati Reds
645801,Mike Ford,0,0,9.00,3.00,Seattle Mariners
628317,Kenta Maeda,0,4,9.00,1.63,Minnesota Twins
656820,Nicholas Padilla,0,0,9.00,2.00,Chicago White Sox
672715,Luis Patino,0,0,9.00,1.00,Tampa Bay Rays
622103,Gerardo Reyes,0,0,9.00,2.00,Los Angeles Angels
622569,Pablo Reyes,0,0,9.00,4.00,Boston Red Sox
642578,Jose Rodriguez,0,0,9.00,1.33,Seattle Mariners
607968,Drew Rucinski,0,4,9.00,2.28,Oakland Athletics
605463,Tayler Scott,0,0,9.00,1.67,Los Angeles Dodgers
670097,Zack Short,0,0,9.00,3.00,Detroit Tigers
657272,Erich Uelmen,0,0,9.00,4.00,Philadelphia Phillies
689172,Brett Wisely,0,0,9.00,1.00,San Francisco Giants
642231,Jimmy Yacabonis,2,1,9.00,1.78,New York Mets
660761,Jose Suarez,1,2,9.62,2.14,Los Angeles Angels
680573,Simeon Woods Richardson,0,0,9.64,2.14,Minnesota Twins
622503,Nabil Crismatt,0,1,9.82,2.18,San Diego Padres
570632,Jose Urena,0,4,9.82,2.24,Colorado Rockies
670124,Adam Oller,1,1,10.07,2.08,Oakland Athletics
472551,Fernando Abad,0,0,10.13,3.00,Colorado Rockies
657585,Reed Garrett,0,0,10.13,3.00,Baltimore Orioles
663546,Sean Hjelle,1,1,10.13,2.33,San Francisco Giants
476595,Lucas Luetge,1,0,10.24,2.17,Atlanta Braves
518516,Madison Bumgarner,0,3,10.26,2.40,Arizona Diamondbacks
621368,Taylor Hearn,0,0,10.29,1.86,Texas Rangers
686651,Levi Stoudt,0,1,10.29,2.14,Cincinnati Reds
642758,Domingo Acevedo,0,0,10.61,1.93,Oakland Athletics
666818,Luis Frias,0,0,10.80,2.55,Arizona Diamondbacks
660261,Shintaro Fujinami,3,6,10.80,1.94,Oakland Athletics
542208,Carlos Perez,0,0,10.80,3.60,Oakland Athletics
687798,Nick Robertson,0,0,10.80,2.60,Los Angeles Dodgers
641420,Zack Burdi,0,0,11.25,2.00,Tampa Bay Rays
571710,Mychal Givens,0,1,11.25,2.50,Baltimore Orioles
666154,Karl Kauffmann,0,3,11.37,2.29,Colorado Rockies
681402,Gus Varland,0,0,11.42,2.65,Milwaukee Brewers
656818,Connor Overton,0,1,11.45,2.36,Cincinnati Reds
659275,Dinelson Lamet,1,4,11.57,2.34,Colorado Rockies
656981,Peter Solomon,0,0,12.15,2.10,Arizona Diamondbacks
663753,Reiss Knehr,0,0,12.27,1.91,San Diego Padres
675989,Cody Bolton,0,0,12.38,3.00,Pittsburgh Pirates
670183,Garrett Acton,0,0,12.71,2.47,Oakland Athletics
608328,Chase De Jong,0,0,13.50,2.12,Pittsburgh Pirates
663542,Bryan Hudson,0,0,13.50,2.50,Los Angeles Dodgers
656986,Bennett Sousa,0,0,13.50,2.63,Milwaukee Brewers
676701,Alan Trejo,0,0,13.50,2.00,Colorado Rockies
669391,Owen White,0,1,13.50,2.50,Texas Rangers
694813,Gavin Stone,0,0,14.40,3.00,Los Angeles Dodgers
670329,Rico Garcia,0,0,15.00,2.67,Oakland Athletics
663629,Ethan Small,0,0,15.00,3.00,Milwaukee Brewers
686972,Cole Waites,0,0,15.43,3.43,San Francisco Giants
669395,Dylan Coleman,0,0,18.00,2.80,Kansas City Royals
645444,Jose Herrera,0,0,18.00,4.00,Arizona Diamondbacks
506702,Sandy Leon,0,0,18.00,1.00,Texas Rangers
663630,Ryan McKenna,0,0,18.00,4.00,Baltimore Orioles
656716,Zach McKinstry,0,0,18.00,3.00,Detroit Tigers
543594,Sean Nolin,0,0,18.00,3.00,Miami Marlins
607054,Jace Peterson,0,0,18.00,4.00,Oakland Athletics
570257,Joely Rodriguez,0,0,18.00,3.25,Boston Red Sox
668873,Caleb Kilian,0,1,18.90,3.60,Chicago Cubs
686842,McKinley Moore,0,0,18.90,3.00,Philadelphia Phillies
593643,Hanser Alberto,0,0,21.60,4.20,Chicago White Sox
607461,Matt Beaty,0,0,27.00,4.00,San Francisco Giants
605151,Archie Bradley,0,0,27.00,5.00,Miami Marlins
641447,Daniel Castano,0,0,27.00,3.00,Miami Marlins
543281,Josh Harrison,0,0,27.00,6.00,Philadelphia Phillies
640454,Matt Krook,0,0,27.00,3.00,New York Yankees
671111,Sammy Peralta,0,0,27.00,6.00,Chicago White Sox
666207,Riley Pint,0,0,27.00,12.00,Colorado Rockies
657041,Lane Thomas,0,0,27.00,3.00,Washington Nationals
670042,Luke Raley,0,0,30.38,4.13,Tampa Bay Rays
456501,Johnny Cueto,0,1,36.00,4.00,Miami Marlins
668942,Josh Rojas,0,0,36.00,5.00,Arizona Diamondbacks
629498,Johan Quezada,0,0,40.50,9.00,Miami Marlins
542194,Christian Bethancourt,0,0,81.00,9.00,Tampa Bay Rays
688427,Kolton Ingram,0,0,81.00,12.00,Los Angeles Angels
596082,Jake Reed,0,0,81.00,9.00,Los Angeles Dodgers
675921,Spencer Howard,0,0,108.00,15.00,Texas Rangers
670156,Miles Mastrobuoni,0,0,108.00,12.00,Chicago Cubs
